112000,QD,28.03.1981,   3.0800
112000,QD,29.03.1981,   2.7300
112000,QD,30.03.1981,   2.6200
112000,QD,31.03.1981,   2.5000
112000,QD,01.04.1981,   2.3800
112000,QD,02.04.1981,   2.1500
112000,QD,03.04.1981,   2.0400
112000,QD,04.04.1981,   1.9200
112000,QD,05.04.1981,   1.8300
112000,QD,06.04.1981,   1.8300
112000,QD,07.04.1981,   1.8300
112000,QD,08.04.1981,   1.7300
112000,QD,09.04.1981,   1.7300
112000,QD,10.04.1981,   1.7300
112000,QD,11.04.1981,   1.7300
112000,QD,12.04.1981,   1.6400
112000,QD,13.04.1981,   1.5400
112000,QD,14.04.1981,   1.5400
112000,QD,15.04.1981,   1.4500
112000,QD,16.04.1981,   1.4500
112000,QD,17.04.1981,   1.3500
112000,QD,18.04.1981,   1.3500
112000,QD,19.04.1981,   1.3500
112000,QD,20.04.1981,   1.3500
112000,QD,21.04.1981,   1.3500
112000,QD,22.04.1981,   1.2600
112000,QD,23.04.1981,   1.2600
112000,QD,24.04.1981,   1.2600
112000,QD,25.04.1981,   1.2600
112000,QD,26.04.1981,   1.2600
112000,QD,27.04.1981,   1.1600
112000,QD,28.04.1981,   1.1600
112000,QD,29.04.1981,   1.1600
112000,QD,30.04.1981,   1.1600
112000,QD,01.05.1981,   1.2600
112000,QD,02.05.1981,   1.5400
112000,QD,03.05.1981,   1.8300
112000,QD,04.05.1981,   1.7300
112000,QD,05.05.1981,   1.8300
112000,QD,06.05.1981,   1.8300
112000,QD,07.05.1981,   1.8300
112000,QD,08.05.1981,   1.7300
112000,QD,09.05.1981,   1.6400
112000,QD,10.05.1981,   1.4500
112000,QD,11.05.1981,   1.3500
112000,QD,12.05.1981,   1.2600
112000,QD,13.05.1981,   0.9700
112000,QD,14.05.1981,   0.9000
112000,QD,15.05.1981,   0.9700
112000,QD,16.05.1981,   1.1600
112000,QD,17.05.1981,   1.1600
112000,QD,18.05.1981,   1.0700
112000,QD,19.05.1981,   0.9700
112000,QD,20.05.1981,   0.9000
112000,QD,21.05.1981,   0.9000
112000,QD,22.05.1981,   0.8300
112000,QD,23.05.1981,   1.2600
112000,QD,24.05.1981,   2.1500
112000,QD,25.05.1981,   1.4500
112000,QD,26.05.1981,   1.3500
112000,QD,27.05.1981,   1.2600
112000,QD,28.05.1981,   1.1600
112000,QD,29.05.1981,   1.0700
112000,QD,30.05.1981,   0.9700
112000,QD,31.05.1981,   0.9700
112000,QD,01.06.1981,   0.7500
112000,QD,02.06.1981,   0.7500
112000,QD,03.06.1981,   0.6700
112000,QD,04.06.1981,   0.6000
112000,QD,05.06.1981,   0.6000
112000,QD,06.06.1981,   0.6000
112000,QD,07.06.1981,   0.6000
112000,QD,08.06.1981,   0.6000
112000,QD,09.06.1981,   0.6000
112000,QD,10.06.1981,   0.6700
112000,QD,11.06.1981,   0.9000
112000,QD,12.06.1981,   0.8300
112000,QD,13.06.1981,   0.6700
112000,QD,14.06.1981,   0.6700
112000,QD,15.06.1981,   0.4100
112000,QD,16.06.1981,   0.4100
112000,QD,17.06.1981,   0.4100
112000,QD,18.06.1981,   0.3500
112000,QD,19.06.1981,   0.4600
112000,QD,20.06.1981,   0.6000
112000,QD,21.06.1981,   0.6000
112000,QD,22.06.1981,   0.6700
112000,QD,23.06.1981,   1.0700
112000,QD,24.06.1981,   1.4500
112000,QD,25.06.1981,   1.7300
112000,QD,26.06.1981,   1.3500
112000,QD,27.06.1981,   0.9000
112000,QD,28.06.1981,   0.7500
112000,QD,29.06.1981,   0.6700
112000,QD,30.06.1981,   0.6000
112000,QD,01.07.1981,   0.5300
112000,QD,02.07.1981,   0.5300
112000,QD,03.07.1981,   0.6000
112000,QD,04.07.1981,   2.3800
112000,QD,05.07.1981,   1.8300
112000,QD,06.07.1981,   1.0700
112000,QD,07.07.1981,   0.8300
112000,QD,08.07.1981,   0.6000
112000,QD,09.07.1981,   0.6000
112000,QD,10.07.1981,   0.5300
112000,QD,11.07.1981,   0.4600
112000,QD,12.07.1981,   0.4100
112000,QD,13.07.1981,   0.4100
112000,QD,14.07.1981,   0.4100
112000,QD,15.07.1981,   0.4100
112000,QD,16.07.1981,   0.4100
112000,QD,17.07.1981,   0.4100
112000,QD,18.07.1981,   0.4100
112000,QD,19.07.1981,   0.9700
112000,QD,20.07.1981,   5.5700
112000,QD,21.07.1981,  10.1000
112000,QD,22.07.1981,   6.0800
112000,QD,23.07.1981,   3.5200
112000,QD,24.07.1981,   2.2700
112000,QD,25.07.1981,   2.3800
112000,QD,26.07.1981,   3.2300
112000,QD,27.07.1981,   2.5000
112000,QD,28.07.1981,   2.2700
112000,QD,29.07.1981,   2.2700
112000,QD,30.07.1981,   1.8300
112000,QD,31.07.1981,   1.6400
112000,QD,01.08.1981,   1.4500
112000,QD,02.08.1981,   1.2600
112000,QD,03.08.1981,   1.0700
112000,QD,04.08.1981,   1.0700
112000,QD,05.08.1981,   1.0700
112000,QD,06.08.1981,   1.1600
112000,QD,07.08.1981,   1.0700
112000,QD,08.08.1981,   0.9700
112000,QD,09.08.1981,   0.9700
112000,QD,10.08.1981,   5.0600
112000,QD,11.08.1981,   3.6700
112000,QD,12.08.1981,   1.9200
